#Dp;INSEE;Commune;Pfx;Habitants;Densité
70;70087;Bourguignon-lès-Conflans;;89;11
70;70088;Bourguignon-lès-la-Charité;;114;27
70;70089;Bourguignon-lès-Morey;;71;7
70;70090;Boursières;;68;30
70;70091;Bousseraucourt;;69;9
70;70092;Bresilley;;100;28
70;70093;Breuches;;859;94
70;70094;Breuchotte;;335;77
70;70095;Breurey-lès-Faverney;;510;26
70;70096;Brevilliers;;581;90
70;70097;Briaucourt;;256;26
70;70098;Brotte-lès-Luxeuil;;208;30
70;70099;Brotte-lès-Ray;;84;17
70;70100;Broye-les-Loups-et-Verfontaine;;72;10
70;70101;Broye-Aubigney-Montseugny;;469;18
70;70102;Brussey;;189;26
70;70103;Bruyère ;la;205;32
70;70104;Bucey-lès-Gy;;583;27
70;70105;Bucey-lès-Traves;;101;36
70;70106;Buffignécourt;;153;24
70;70107;Bussières;;305;50
70;70109;Buthiers;;241;42
70;70111;Calmoutier;;215;15
70;70112;Cemboing;;242;23
70;70113;Cenans;;105;21
70;70114;Cendrecourt;;214;23
70;70115;Cerre-lès-Noroy;;177;18
70;70116;Chagey;;621;89
70;70117;Châlonvillars;;1066;140
70;70118;Chambornay-lès-Bellevaux;;116;20
70;70119;Chambornay-lès-Pin;;314;65
70;70120;Champagney;;3283;89
70;70121;Champey;;785;69
70;70122;Champlitte;;1906;15
70;70124;Champtonnay;;80;15
70;70125;Champvans;;239;33
70;70126;Chancey;;130;17
70;70127;Chantes;;110;17
70;70128;Chapelle-lès-Luxeuil ;la;426;55
70;70129;Chapelle-St-Quillain ;la;95;9
70;70130;Charcenne;;267;37
70;70132;Chargey-lès-Gray;;604;36
70;70133;Chargey-lès-Port;;198;15
70;70134;Chariez;;172;22
70;70135;Charmes-St-Valbert;;49;10
70;70136;Charmoille;;383;76
70;70137;Chassey-lès-Montbozon;;217;14
70;70138;Chassey-lès-Scey;;98;22
70;70140;Châteney;;46;18
70;70141;Châtenois;;108;19
70;70142;Chaumercenne;;141;28
70;70143;Chauvirey-le-Châtel;;150;13
70;70144;Chauvirey-le-Vieil;;41;12
70;70145;Chaux-la-Lotière;;260;29
70;70146;Chaux-lès-Port;;119;29
70;70147;Chavanne;;191;82
70;70148;Chemilly;;80;21
70;70149;Chenebier;;641;71
70;70150;Chenevrey-et-Morogne;;168;19
70;70151;Chevigney;;39;8
70;70152;Choye;;352;24
70;70153;Cintrey;;146;24
70;70154;Cirey;;225;17
70;70155;Citers;;712;47
70;70156;Citey;;75;13
70;70157;Clairegoutte;;384;37
70;70158;Clans;;120;27
70;70159;Cognières;;102;26
70;70160;Coisevaux;;211;50
70;70162;Colombe-lès-Vesoul;;354;45
70;70163;Colombier;;384;28
70;70164;Colombotte;;49;11
70;70165;Combeaufontaine;;446;37
70;70166;Comberjon;;175;49
70;70167;Conflandey;;402;76
70;70168;Conflans-sur-Lanterne;;710;54
70;70169;Confracourt;;147;7
70;70170;Contréglise;;121;13
70;70171;Corbenay;;1377;88
70;70172;Corbière ;la;95;30
70;70174;Cordonnet;;104;10
70;70175;Cornot;;158;14
70;70176;Corravillers;;233;21
70;70177;Corre;;684;75
70;70178;Côte ;la;468;68
70;70179;Coulevon;;216;81
70;70180;Courchaton;;504;37
70;70181;Courcuire;;112;16
70;70182;Courmont;;91;14
70;70183;Courtesoult-et-Gatey;;76;7
70;70184;Couthenans;;710;433
70;70185;Cresancey;;178;19
70;70186;Creuse ;la;43;9
70;70187;Crevans-et-la-Chapelle-lès-Granges;;257;66
70;70188;Creveney;;66;27
70;70189;Cromary;;171;32
70;70190;Cubry-lès-Faverney;;131;23
70;70192;Cugney;;133;12
70;70193;Cult;;123;18
70;70194;Cuve;;118;15
70;70195;Dambenoît-lès-Colombe;;216;25
70;70196;Dampierre-lès-Conflans;;252;24
70;70197;Dampierre-sur-Linotte;;697;21
70;70198;Dampierre-sur-Salon;;1227;65
70;70199;Dampvalley-lès-Colombe;;131;21
70;70200;Dampvalley-St-Pancras;;29;6
70;70201;Delain;;193;16
70;70202;Demangevelle;;423;29
70;70203;Demie ;la;89;14
70;70204;Denèvre;;132;23
70;70205;Echavanne;;205;64
70;70206;Echenans-sous-Mont-Vaudois;;412;76
70;70207;Echenoz-la-Méline;;2445;302
70;70208;Echenoz-le-Sec;;263;17
70;70210;Ecromagny;;158;23
70;70211;Ecuelle;;77;14
70;70213;Ehuns;;185;33
70;70214;Equevilley;;117;12
70;70215;Errevet;;228;70
70;70216;Esboz-Brest;;388;40
70;70217;Esmoulières;;157;8
70;70218;Esmoulins;;130;29
70;70219;Esprels;;631;43
70;70220;Essertenne-et-Cecey;;314;28
70;70221;Etobon;;218;18
70;70222;Etrelles-et-la-Montbleuse;;69;11
70;70224;Etuz;;467;88
70;70225;Fahy-lès-Autrey;;105;17
70;70226;Fallon;;340;60
70;70227;Faucogney-et-la-Mer;;686;49
70;70228;Faverney;;1112;61
70;70229;Faymont;;243;30
70;70230;Fédry;;92;11
70;70231;Ferrières-lès-Ray;;47;12
70;70232;Ferrières-lès-Scey;;142;23
70;70233;Fessey ;les;96;17
70;70234;Filain;;207;13
70;70235;Flagy;;166;17
70;70236;Fleurey-lès-Faverney;;411;36
70;70237;Fleurey-lès-Lavoncourt;;116;12
70;70238;Fleurey-lès-St-Loup;;154;44
70;70239;Fondremand;;153;9
70;70240;Fontaine-lès-Luxeuil;;1462;53
70;70242;Fontenois-la-Ville;;179;15
70;70243;Fontenois-lès-Montbozon;;273;19
70;70244;Fouchécourt;;115;26
70;70245;Fougerolles;;4167;82
70;70247;Fouvent-St-Andoche;;259;7
70;70248;Frahier-et-Chatebier;;1005;58
70;70249;Francalmont;;100;15
70;70250;Franchevelle;;296;28
70;70251;Francourt;;112;16
70;70252;Framont;;185;16
70;70253;Frasne-le-Château;;218;17
70;70254;Frédéric-Fontaine;;190;55
70;70255;Fresne-St-Mamès;;475;48
70;70256;Fresse;;686;25
70;70257;Fretigney-et-Velloreille;;577;26
70;70258;Froideconche;;2013;125
70;70259;Froideterre;;278;98
70;70260;Frotey-lès-Lure;;504;70
70;70261;Frotey-lès-Vesoul;;1455;191
70;70262;Genevreuille;;175;27
70;70263;Genevrey;;197;16
70;70264;Georfans;;72;24
70;70265;Germigney;;152;10
70;70267;Gevigney-et-Mercey;;463;24
70;70268;Gézier-et-Fontenelay;;119;10
70;70269;Girefontaine;;46;13
70;70271;Gouhenans;;362;43
70;70272;Gourgeon;;163;12
70;70273;Grammont;;74;12
70;70274;Grandecourt;;39;12
70;70275;Grandvelle-et-le-Perrenot;;216;21
70;70276;Granges-la-Ville;;188;72
70;70277;Granges-le-Bourg;;306;30
70;70278;Grattery;;160;26
70;70279;Gray;;6916;341
70;70280;Gray-la-Ville;;1064;268
70;70281;Greucourt;;94;35
70;70282;Gy;;943;38
70;70283;Haut-du-Them-Château-Lambert;;465;18
70;70284;Hautevelle;;251;32
70;70285;Héricourt;;9742;539
70;70286;Hugier;;70;10
70;70287;Hurecourt;;52;11
70;70288;Hyet;;78;12
70;70289;Igny;;151;15
70;70290;Jasney;;222;17
70;70291;Jonvelle;;139;11
70;70292;Jussey;;1871;56
70;70293;Lambrey;;70;12
70;70294;Lantenot;;293;35
70;70295;Lanterne-et-les-Armonts ;la;168;17
70;70296;Larians-et-Munans;;206;82
70;70297;Larret;;56;10
70;70298;Lavigney;;114;11
70;70299;Lavoncourt;;269;48
70;70301;Lieffrans;;35;8
70;70302;Lieucourt;;47;10
70;70303;Liévans;;82;20
70;70304;Linexert;;140;70
70;70305;Loeuilley;;100;18
70;70306;Lomont;;383;34
70;70307;Longevelle;;115;28
70;70308;Longine ;la;340;27
70;70309;Loulans-Verchamp;;354;43
70;70310;Lure;;8843;364
70;70311;Luxeuil-les-Bains;;8790;403
70;70312;Luze;;596;56
70;70313;Lyoffans;;334;74
70;70314;Magnivray;;153;32
70;70315;Magnoncourt;;440;66
70;70316;Magnoray ;le;94;26
70;70317;Magny ;les;125;11
70;70318;Magny-Danigon;;344;46
70;70319;Magny-Jobert;;87;24
70;70320;Magny-lès-Jussey;;138;15
70;70321;Magny-Vernois;;1043;163
70;70322;Mailleroncourt-Charette;;272;26
70;70323;Mailleroncourt-St-Pancras;;205;14
70;70324;Mailley-et-Chazelot;;505;20
70;70325;Maizières;;257;22
70;70326;Malachère ;la;171;31
70;70327;Malans;;125;19
70;70328;Malbouhans;;356;46
70;70329;Malvillers;;89;13
70;70330;Mandrevillars;;123;41
70;70331;Mantoche;;517;31
70;70332;Marast;;43;14
70;70334;Marnay;;1201;116
70;70335;Maussans;;77;20
70;70336;Mélecey;;189;56
70;70337;Melin;;77;13
70;70338;Melincourt;;233;16
70;70339;Mélisey;;1805;87
70;70340;Membrey;;232;21
70;70341;Menoux;;208;14
70;70342;Mercey-sur-Saône;;110;14
70;70343;Mersuay;;242;21
70;70344;Meurcourt;;278;23
70;70345;Miellin;;82;6
70;70347;Mignavillers;;344;45
70;70348;Moffans-et-Vacheresse;;549;39
70;70349;Moimay;;195;31
70;70350;Molay;;59;8
70;70351;Mollans;;233;17
70;70352;Montagne ;la;30;2
70;70353;Montagney;;383;42
70;70355;Montarlot-lès-Rioz;;153;16
70;70356;Montboillon;;171;20
70;70357;Montbozon;;450;52
70;70358;Montcey;;212;26
70;70359;Montcourt;;86;17
70;70360;Montdoré;;92;12
70;70361;Montessaux;;116;38
70;70362;Montigny-lès-Cherlieu;;169;8
70;70363;Montigny-lès-Vesoul;;496;77
70;70364;Montjustin-et-Velotte;;122;16
70;70366;Villers-Chemin-et-Mont-lès-Etrelles;;109;15
70;70367;Mont-le-Vernois;;127;16
70;70368;Montot;;105;10
70;70369;Mont-St-Léger;;73;15
70;70371;Montureux-et-Prantigny;;203;17
70;70372;Montureux-lès-Baulay;;161;25
70;70373;Roche-Morey ;la;297;10
70;70374;Motey-Besuche;;79;13
70;70375;Motey-sur-Saône;;16;5
70;70376;Nantilly;;456;46
70;70378;Navenne;;1629;417
70;70380;Neurey-en-Vaux;;153;29
70;70381;Neurey-lès-la-Demie;;352;36
70;70383;Neuvelle-lès-Cromary;;172;27
70;70384;Neuvelle-lès-la-Charité;;199;15
70;70385;Neuvelle-lès-Lure ;la;254;52
70;70386;Neuvelle-lès-Scey ;la;131;20
70;70387;Noidans-le-Ferroux;;593;42
70;70388;Noidans-lès-Vesoul;;1999;231
70;70389;Noiron;;65;12
70;70390;Noroy-le-Bourg;;506;16
70;70392;Oigney;;49;6
70;70393;Oiselay-et-Grachaux;;371;16
70;70394;Onay;;69;10
70;70395;Oppenans;;49;14
70;70396;Oricourt;;28;8
70;70397;Ormenans;;56;16
70;70398;Ormoiche;;68;12
70;70399;Ormoy;;188;10
70;70400;Ouge;;153;11
70;70401;Ovanches;;114;17
70;70402;Oyrières;;401;29
70;70403;Palante;;164;47
70;70404;Passavant-la-Rochère;;874;29
70;70405;Pennesières;;150;17
70;70406;Percey-le-Grand;;109;8
70;70407;Perrouse;;154;35
70;70408;Pesmes;;1006;54
70;70409;Pierrecourt;;141;9
70;70410;Pin;;504;36
70;70411;Pisseure ;la;36;16
70;70412;Plainemont;;61;18
70;70413;Plancher-Bas;;1644;56
70;70414;Plancher-les-Mines;;1178;46
70;70415;Polaincourt-et-Clairefontaine;;1187;55
70;70416;Pomoy;;152;20
70;70417;Pontcey;;302;51
70;70418;Pont-de-Planches ;le;132;19
70;70419;Pont-du-Bois;;129;16
70;70420;Pont-sur-l'Ognon;;48;12
70;70421;Port-sur-Saône;;2521;103
70;70422;Poyans;;123;10
70;70423;Preigney;;103;8
70;70425;Proiselière-et-Langle ;la;133;19
70;70426;Provenchère;;216;37
70;70427;Purgerot;;373;26
70;70428;Pusey;;912;111
70;70429;Pusy-et-Epenoux;;522;52
70;70430;Quarte ;la;72;23
70;70431;Quenoche;;125;13
70;70432;Quers;;299;30
70;70433;Quincey;;1124;89
70;70435;Raddon-et-Chapendu;;791;63
70;70436;Raincourt;;124;15
70;70437;Ranzevelle;;21;9
70;70438;Ray-sur-Saône;;201;26
70;70439;Raze;;351;35
70;70440;Recologne;;29;25
70;70441;Recologne-lès-Rioz;;167;16
70;70442;Renaucourt;;114;19
70;70443;Grande-Résie ;la;92;19
70;70444;Résie-St-Martin ;la;103;31
70;70445;Rignovelle;;96;22
70;70446;Rigny;;529;42
70;70447;Rioz;;883;51
70;70448;Roche-et-Raucourt;;189;14
70;70449;Roche-sur-Linotte-et-Sorans-les-Cordier;;82;9
70;70450;Rochelle ;la;40;9
70;70451;Ronchamp;;3088;131
70;70452;Rosey;;216;15
70;70453;Rosière ;la;86;10
70;70454;Rosières-sur-Mance;;92;18
70;70455;Roye;;1176;113
70;70456;Ruhans;;105;21
70;70457;Rupt-sur-Saône;;138;13
70;70459;St-Barthélemy;;997;74
70;70460;St-Bresson;;451;17
70;70461;St-Broing;;166;16
70;70462;St-Ferjeux;;98;55
70;70463;St-Gand;;72;5
70;70464;St-Germain;;1166;83
70;70466;St-Loup-Nantouard;;124;16
70;70467;St-Loup-sur-Semouse;;4677;283
70;70468;St-Marcel;;104;15
70;70469;Ste-Marie-en-Chanois;;225;47
70;70470;Ste-Marie-en-Chaux;;121;50
70;70471;Ste-Reine;;27;4
70;70472;St-Remy;;1356;149
70;70473;St-Sauveur;;2047;170
70;70474;St-Sulpice;;108;31
70;70475;St-Valbert;;210;54
70;70476;Saponcourt;;73;15
70;70477;Saulnot;;704;26
70;70478;Saulx;;686;45
70;70479;Sauvigney-lès-Gray;;82;8
70;70480;Sauvigney-lès-Pesmes;;134;21
70;70481;Savoyeux;;230;37
70;70482;Scey-sur-Saône-et-St-Albin;;1541;55
70;70483;Scye;;120;21
70;70484;Secenans;;151;52
70;70485;Selles;;299;21
70;70486;Semmadon;;91;8
70;70487;Senargent-Mignafans;;274;25
70;70488;Senoncourt;;239;21
70;70489;Servance;;1099;28
70;70490;Servigney;;101;17
70;70491;Seveux;;514;30
70;70492;Soing-Cubry-Charentenay;;477;17
70;70493;Sorans-lès-Breurey;;250;17
70;70494;Sornay;;219;35
70;70496;Tartécourt;;28;12
70;70497;Tavey;;337;114
70;70498;Ternuay-Melay-et-St-Hilaire;;502;20
70;70499;Theuley;;88;12
70;70500;Thieffrans;;172;18
70;70501;Thiénans;;59;14
70;70502;Tincey-et-Pontrebeau;;105;15
70;70503;Traitiéfontaine;;94;16
70;70504;Traves;;367;30
70;70505;Tremblois ;le;142;26
70;70506;Trémoins;;311;77
70;70507;Trésilley;;131;12
70;70509;Tromarey;;103;17
70;70510;Vadans;;92;7
70;70511;Vaite;;214;23
70;70512;Vaivre ;la;213;70
70;70513;Vaivre-et-Montoille;;2469;291
70;70514;Valay;;436;25
70;70515;Val-de-Gouhenans ;le;29;7
70;70516;Vallerois-le-Bois;;252;20
70;70517;Vallerois-Lorioz;;205;32
70;70518;Val-St-Eloi ;le;111;16
70;70519;Vandelans;;111;36
70;70520;Vanne;;105;11
70;70521;Vantoux-et-Longevelle;;118;12
70;70522;Varogne;;131;30
70;70523;Vars;;179;11
70;70524;Vauchoux;;108;23
70;70525;Vauconcourt-Nervezain;;225;12
70;70526;Vauvillers;;752;79
70;70527;Vaux-le-Moncelot;;66;9
70;70528;Velesmes-Echevanne;;450;20
70;70529;Velet;;426;70
70;70530;Vellechevreux-et-Courbenans;;187;20
70;70531;Velleclaire;;70;17
70;70532;Vellefaux;;487;49
70;70533;Vellefrey-et-Vellefrange;;60;8
70;70534;Vellefrie;;95;16
70;70535;Velleguindry-et-Levrecey;;125;12
70;70536;Velle-le-Châtel;;141;47
70;70537;Velleminfroy;;247;41
70;70538;Vellemoz;;87;21
70;70539;Vellexon-Queutrey-et-Vaudey;;519;21
70;70540;Velloreille-lès-Choye;;45;11
70;70541;Velorcey;;114;18
70;70542;Venère;;127;16
70;70544;Vergenne ;la;94;32
70;70545;Venisey;;130;19
70;70546;Vereux;;205;23
70;70547;Verlans;;118;72
70;70548;Vernois-sur-Mance;;180;22
70;70549;Vernotte ;la;62;11
70;70550;Vesoul;;17614;1942
70;70551;Vezet;;138;12
70;70552;Villafans;;149;23
70;70553;Villargent;;96;34
70;70554;Villars-le-Pautel;;178;15
70;70555;Villedieu-en-Fontenette ;la;177;18
70;70557;Villefrancon;;79;14
70;70558;Villeneuve-Bellenoye-et-la-Maize ;la;162;18
70;70559;Villeparois;;152;46
70;70560;Villers-Bouton;;83;16
70;70561;Villersexel;;1460;111
70;70562;Villers-la-Ville;;134;23
70;70563;Villers-le-Sec;;456;41
70;70564;Villers-lès-Luxeuil;;240;26
70;70565;Villers-Pater;;25;5
70;70566;Villers-sur-Port;;156;15
70;70567;Villers-sur-Saulnot;;116;49
70;70568;Villers-Vaudey;;66;12
70;70569;Vilory;;89;21
70;70571;Visoncourt;;39;9
70;70572;Vitrey-sur-Mance;;343;25
70;70573;Voivre ;la;130;11
70;70574;Volon;;73;13
70;70575;Voray-sur-l'Ognon;;553;80
70;70576;Vougécourt;;171;19
70;70577;Vouhenans;;355;42
70;70578;Vregille;;149;35
70;70579;Vyans-le-Val;;400;120
70;70580;Vy-le-Ferroux;;140;25
70;70581;Vy-lès-Lure;;544;34
70;70582;Vy-lès-Rupt;;101;12
70;70583;Vy-lès-Filain;;70;13
71;71001;Abergement-de-Cuisery ;l';652;82
71;71002;Abergement-Ste-Colombe ;l';876;45
71;71003;Allerey-sur-Saône;;592;36
71;71004;Allériot;;737;55
71;71005;Aluze;;199;33
71;71006;Amanzé;;198;18
71;71007;Ameugny;;143;22
71;71008;Anglure-sous-Dun;;138;20
71;71009;Anost;;746;14
71;71010;Antully;;877;24
71;71011;Anzy-le-Duc;;458;18
71;71012;Artaix;;352;16
71;71013;Authumes;;209;16
71;71014;Autun;;17906;291
71;71015;Auxy;;1037;28
71;71016;Azé;;807;54
71;71017;Ballore;;93;9
71;71018;Bantanges;;477;44
71;71019;Barizey;;139;25
71;71020;Barnay;;126;8
71;71021;Baron;;184;14
71;71022;Baudemont;;641;80
71;71023;Baudrières;;792;29
71;71024;Baugy;;458;36
71;71025;Beaubery;;392;17
71;71026;Beaumont-sur-Grosne;;257;33
71;71027;Beaurepaire-en-Bresse;;502;48
71;71028;Beauvernois;;76;9
71;71029;Bellevesvre;;281;39
71;71030;Bergesserin;;319;44
71;71031;Berzé-le-Châtel;;65;12
71;71032;Berzé-la-Ville;;511;92
71;71033;Bey;;554;62
71;71034;Bissey-sous-Cruchaud;;279;25
71;71035;Bissy-la-Mâconnaise;;158;32
71;71036;Bissy-sous-Uxelles;;62;20
71;71037;Bissy-sur-Fley;;71;15
71;71038;Bizots ;les;472;22
71;71039;Blanot;;141;12
71;71040;Blanzy;;7642;191
71;71041;Bois-Ste-Marie;;228;85
71;71042;Bonnay;;250;21
71;71043;Bordes ;les;93;41
71;71044;Bosjean;;292;16
71;71045;Bouhans;;168;16
71;71046;Boulaye ;la;148;11
71;71047;Bourbon-Lancy;;6178;111
71;71048;Bourg-le-Comte;;210;18
71;71050;Bourgvilain;;276;23
71;71051;Bouzeron;;164;44
71;71052;Boyer;;655;39
71;71054;Bragny-sur-Saône;;467;32
71;71055;Brandon;;218;21
71;71056;Branges;;2155;88
71;71057;Bray;;138;14
71;71058;Bresse-sur-Grosne;;175;17
71;71059;Breuil ;le;3741;130
71;71060;Briant;;225;17
71;71061;Brienne;;314;56
71;71062;Brion;;359;22
71;71063;Broye;;718;25
71;71064;Bruailles;;800;36
71;71065;Buffières;;263;22
71;71066;Burgy;;98;34
71;71067;Burnand;;115;18
71;71068;Burzy;;69;13
71;71069;Bussières;;463;113
71;71070;Buxy;;1998;168
71;71071;Céron;;313;13
71;71072;Cersot;;102;17
71;71073;Chagny;;5346;283
71;71074;Chaintré;;503;152
71;71075;Chalmoux;;789;21
71;71076;Chalon-sur-Saône;;54575;3586
71;71077;Chambilly;;516;38
71;71078;Chamilly;;127;27
71;71079;Champagnat;;497;38
71;71080;Champagny-sous-Uxelles;;60;12
71;71081;Champforgeuil;;2131;292
71;71082;Champlecy;;219;10
71;71084;Chânes;;530;237
71;71085;Change;;204;31
71;71086;Changy;;389;19
71;71087;Chapaize;;153;11
71;71088;Chapelle-au-Mans ;la;302;11
71;71089;Chapelle-de-Bragny ;la;203;13
71;71090;Chapelle-de-Guinchay ;la;2233;180
71;71091;Chapelle-du-Mont-de-France ;la;175;19
71;71092;Chapelle-Naude ;la;418;22
71;71093;Chapelle-St-Sauveur ;la;691;25
71;71094;Chapelle-sous-Brancion ;la;149;15
71;71095;Chapelle-sous-Dun ;la;506;59
71;71096;Chapelle-sous-Uchon ;la;195;12
71;71097;Chapelle-Thècle ;la;538;33
71;71098;Charbonnat;;280;13
71;71099;Charbonnières;;280;67
71;71100;Chardonnay;;169;27
71;71101;Charette;;316;23
71;71102;Charmée ;la;604;43
71;71103;Charmoy;;282;7
71;71104;Charnay-lès-Chalon;;173;19
71;71105;Charnay-lès-Mâcon;;6102;486
71;71106;Charolles;;3048;153
71;71107;Charrecey;;285;52
71;71108;Chasselas;;171;67
71;71109;Chassey-le-Camp;;257;30
71;71110;Chassigny-sous-Dun;;567;43
71;71111;Chassy;;340;25
71;71112;Château;;157;11
71;71113;Châteauneuf;;110;82
71;71115;Châtel-Moron;;64;10
71;71116;Châtenay;;184;23
71;71117;Châtenoy-en-Bresse;;686;103
71;71118;Châtenoy-le-Royal;;5689;453
71;71119;Chaudenay;;802;98
71;71120;Chauffailles;;4485;198
71;71121;Chaux ;la;288;26
71;71122;Cheilly-lès-Maranges;;394;56
71;71123;Chenay-le-Châtel;;404;13
71;71124;Chenôves;;194;18
71;71125;Chérizet;;50;17
71;71126;Chevagny-les-Chevrières;;403;106
71;71127;Chevagny-sur-Guye;;60;10
71;71128;Chiddes;;71;9
71;71129;Chissey-en-Morvan;;343;11
71;71130;Chissey-lès-Mâcon;;222;15
71;71131;Ciel;;581;34
71;71132;Ciry-le-Noble;;2795;85
71;71133;Clayette ;la;2307;739
71;71134;Clermain;;177;31
71;71135;Clessé;;671;67
71;71136;Clessy;;281;17
71;71137;Cluny;;4430;187
71;71138;Clux;;92;11
71;71139;Collonge-en-Charollais;;134;11
71;71140;Collonge-la-Madeleine;;69;13
71;71141;Colombier-en-Brionnais;;256;19
71;71142;Comelle ;la;232;10
71;71143;Condal;;392;24
71;71144;Cordesse;;150;14
71;71145;Cormatin;;468;51
71;71146;Cortambert;;180;11
71;71147;Cortevaix;;202;19
71;71148;Coublanc;;882;101
71;71149;Couches;;1457;75
71;71150;Crêches-sur-Saône;;2531;271
71;71151;Créot;;55;25
71;71152;Cressy-sur-Somme;;234;8
71;71153;Creusot ;le;28909;1596
71;71154;Crissey;;1514;138
71;71155;Cronat;;653;11
71;71156;Cruzille;;243;22
71;71157;Cuiseaux;;1779;84
71;71158;Cuisery;;1505;133
71;71159;Culles-les-Roches;;173;19
71;71160;Curbigny;;339;35
71;71161;Curdin;;305;38
71;71162;Curgy;;1040;33
71;71163;Curtil-sous-Buffières;;73;14
71;71164;Curtil-sous-Burnand;;130;16
71;71165;Cussy-en-Morvan;;509;15
71;71166;Cuzy;;156;9
71;71167;Damerey;;432;37
71;71168;Dampierre-en-Bresse;;157;14
71;71169;Davayé;;630;151
71;71170;Demigny;;1473;50
71;71171;Dennevy;;282;61
71;71172;Dettey;;118;5
71;71173;Devrouze;;275;19
71;71174;Dezize-lès-Maranges;;206;40
71;71175;Diconne;;292;18
71;71176;Digoin;;10032;289
71;71177;Dommartin-lès-Cuiseaux;;684;36
71;71178;Dompierre-les-Ormes;;833;28
71;71179;Dompierre-sous-Sanvignes;;80;6
71;71180;Donzy-le-National;;166;16
71;71181;Donzy-le-Pertuis;;129;21
71;71182;Dracy-le-Fort;;1103;173
71;71183;Dracy-lès-Couches;;184;22
71;71184;Dracy-St-Loup;;663;31
71;71185;Dyo;;338;21
71;71186;Ecuelles;;166;17
71;71187;Ecuisses;;1764;132
71;71188;Epertully;;44;13
71;71189;Epervans;;1310;105
71;71190;Epinac;;2569;100
71;71191;Essertenne;;476;37
71;71192;Etang-sur-Arroux;;1835;53
71;71193;Etrigny;;352;18
71;71194;Farges-lès-Chalon;;531;135
71;71195;Farges-lès-Mâcon;;170;30
71;71196;Fay ;le;552;26
71;71198;Flacey-en-Bresse;;351;26
71;71199;Flagy;;126;15
71;71200;Fleury-la-Montagne;;587;67
71;71201;Fley;;207;24
71;71202;Fontaines;;1839;74
71;71203;Fontenay;;27;11
71;71204;Fragnes;;740;192
71;71205;Frangy-en-Bresse;;552;23
71;71206;Frette ;la;238;21
71;71207;Fretterans;;318;31
71;71208;Frontenard;;220;18
71;71209;Frontenaud;;601;40
71;71210;Fuissé;;321;66
71;71211;Géanges;;359;57
71;71212;Génelard;;1868;84
71;71213;Genête ;la;405;35
71;71214;Genouilly;;422;39
71;71215;Gergy;;2017;52
71;71216;Germagny;;166;48
71;71217;Germolles-sur-Grosne;;112;15
71;71218;Gibles;;604;31
71;71219;Gigny-sur-Saône;;401;28
71;71220;Gilly-sur-Loire;;546;24
71;71221;Givry;;3340;128
71;71222;Gourdon;;802;32
71;71223;Grande-Verrière ;la;582;13
71;71224;Grandvaux;;79;13
71;71225;Granges;;313;29
71;71226;Grevilly;;42;16
71;71227;Grury;;770;17
71;71228;Guerfand;;118;18
71;71229;Guerreaux ;les;275;14
71;71230;Gueugnon;;9697;340
71;71231;Guiche ;la;657;24
71;71232;Hautefond;;186;14
71;71233;Hôpital-le-Mercier ;l';306;19
71;71234;Huilly-sur-Seille;;297;24
71;71235;Hurigny;;1429;155
71;71236;Igé;;729;50
71;71237;Igornay;;540;25
71;71238;Iguerande;;921;43
71;71239;Issy-l'Evêque;;1012;14
71;71240;Jalogny;;270;27
71;71241;Jambles;;432;52
71;71242;Joncy;;424;28
71;71243;Joudes;;409;37
71;71244;Jouvençon;;401;64
71;71245;Jugy;;267;35
71;71246;Juif;;250;21
71;71247;Jully-lès-Buxy;;283;17
71;71248;Lacrost;;594;56
71;71249;Laives;;771;61
71;71250;Laizé;;662;63
71;71251;Laizy;;635;20
71;71252;Lalheue;;261;38
71;71253;Lans;;746;92
71;71254;Lays-sur-le-Doubs;;170;16
71;71255;Lesme;;169;33
71;71256;Lessard-en-Bresse;;392;48
71;71257;Lessard-le-National;;483;46
71;71258;Leynes;;468;97
71;71259;Ligny-en-Brionnais;;298;19
71;71261;Loisy;;489;33
71;71262;Longepierre;;183;15
71;71263;Louhans;;6140;272
71;71264;Lournand;;301;27
71;71265;Loyère ;la;266;46
71;71266;Lucenay-l'Evêque;;410;16
71;71267;Lugny;;728;52
71;71268;Lugny-lès-Charolles;;242;14
71;71269;Lux;;1619;262
71;71270;Mâcon;;37275;1379
71;71271;Mailly;;161;29
71;71272;Malay;;200;16
71;71273;Maltat;;344;11
71;71274;Mancey;;350;35
71;71275;Marcigny;;2261;277
71;71276;Marcilly-la-Gueurce;;152;14
71;71277;Marcilly-lès-Buxy;;475;25
71;71278;Marigny;;141;6
71;71279;Marizy;;444;14
71;71280;Marly-sous-Issy;;125;6
71;71281;Marly-sur-Arroux;;380;15
71;71282;Marmagne;;1339;42
71;71283;Marnay;;471;93
71;71284;Martailly-lès-Brancion;;146;16
71;71285;Martigny-le-Comte;;506;14
71;71286;Mary;;224;15
71;71287;Massilly;;434;80
71;71288;Massy;;60;12
71;71289;Matour;;1003;36
71;71290;Mazille;;359;38
71;71291;Melay;;819;22
71;71292;Mellecey;;1102;77
71;71293;Ménetreuil;;357;24
71;71294;Mercurey;;1276;83
71;71295;Mervans;;1231;43
